;data_venda;faturado;valor_entrada;qtd_parcelas;primeiro_vencimento;valor_financiado;valor_parcela;mda;qtd_consultas_ate15dias;qtd_consultas_ate60dias;qtd_registros;qtd_contratos_quitados_cliente;qtd_contratos_abertos_cliente;media_atraso_cliente;sexo;data_nascimento;tel_fixo;estado_civil;dependentes;veiculo;veiculo_financiado;moradia;anos_residencia;ocupacao;telefone_comercial;data_admissao;salario;mda_cliente
1909;20120914;199.6;;5;20121014;199.6;39.92;10;;;;3;2.0;10.0;1;19440405.0;True;1;;;;;1.0;68.0;True;19980201.0;1900.0;36
1910;20121116;167.8;;3;20121216;167.8;55.93;7;;;;4;2.0;10.0;1;19440405.0;True;1;;;;;1.0;68.0;True;19980201.0;1900.0;36
1911;20121122;182.7;;3;20130107;182.7;60.9;9;0.0;0.0;0.0;2;;0.0;2;19750624.0;True;2;;;;;1.0;76.0;True;20110501.0;1200.0;9
1912;20121201;349.36;;3;20130101;349.36;116.45;17;0.0;0.0;0.0;1;;12.0;1;19930512.0;True;1;;;;;1.0;67.0;True;20110801.0;821.0;30
1913;20120611;199.9;;4;20120810;199.9;49.98;27;;;;2;;24.0;2;19550325.0;True;2;;;;;1.0;68.0;True;19971101.0;2500.0;39
1914;20120519;403.3;;5;20120619;403.3;80.66;-3;;;;1;;0.0;1;19530617.0;True;2;;;;;0.0;25.0;True;19900101.0;5000.0;11
1915;20121016;236.58;;3;20121116;236.58;78.86;11;0.0;0.0;0.0;2;1.0;0.0;1;19530617.0;True;2;;;;;0.0;25.0;True;19900101.0;5000.0;11
1916;20120608;663.86;;5;20120708;663.86;132.77;1;;;;1;1.0;0.0;1;19530617.0;True;2;;;;;0.0;25.0;True;19900101.0;5000.0;11
1917;20120606;299.8;;4;20120805;299.8;74.95;36;;;;6;;0.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1918;20120623;139.8;;5;20120723;139.8;27.96;18;;;;6;1.0;0.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1919;20120807;219.8;;5;20120907;219.8;43.96;6;;;;6;2.0;0.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1920;20121003;249.9;;5;20121103;249.9;49.98;9;;;;6;4.0;0.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1921;20121003;343.78;;5;20121103;343.78;68.76;11;;;;6;4.0;0.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1922;20121011;87.8;;4;20121111;87.8;21.95;1;;;;6;5.0;1.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1923;20121015;139.8;;5;20121115;139.8;27.96;-3;;;;6;6.0;1.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1924;20121224;399.8;;5;20130124;399.8;79.96;12;;;;8;7.0;2.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1925;20121224;78.7;;4;20130124;78.7;19.68;12;;;;8;7.0;2.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1926;20121224;69.8;;3;20130124;69.8;23.27;16;;;;8;7.0;2.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1927;20130507;56.9;;2;20130607;56.9;28.45;40;;;;15;2.0;2.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1928;20130507;214.7;;5;20130607;214.7;42.94;13;;;;15;2.0;2.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1929;20140311;199.8;;5;20140411;199.8;39.96;48;0.0;0.0;0.0;18;;3.0;1;19560825.0;True;2;;;;;3.0;100.0;False;19860201.0;2000.0;54
1930;20130627;172.98;;3;20130727;172.98;57.66;6;0.0;2.0;0.0;3;;13.0;2;19590120.0;True;2;0.0;0.0;;1.0;15.0;68.0;True;;1831.0;22
1931;20130701;33.0;;1;20130801;33.0;33.0;0;0.0;2.0;0.0;3;1.0;13.0;2;19590120.0;True;2;0.0;0.0;;1.0;15.0;68.0;True;;1831.0;22
1932;20131210;161.0;;3;20140112;161.0;53.67;5;0.0;0.0;0.0;5;;10.0;2;19590120.0;True;2;0.0;0.0;;1.0;15.0;68.0;True;;1831.0;22
1933;20140423;214.99;;3;20140602;214.99;71.66;2;0.0;0.0;0.0;6;;8.0;2;19590120.0;True;2;0.0;0.0;;1.0;15.0;68.0;True;;1831.0;22
1934;20120430;55.8;;2;20120530;55.8;27.9;-12;;;;1;;39.0;2;19480304.0;True;2;;;;;1.0;68.0;True;19960801.0;1000.0;39
1935;20120720;299.4;;5;20120820;299.4;59.88;-8;;;;2;;1.0;2;19480304.0;True;2;;;;;1.0;68.0;True;19960801.0;1000.0;39
1936;20120723;50.88;;1;20120823;50.88;50.88;-14;;;;2;1.0;1.0;2;19480304.0;True;2;;;;;1.0;68.0;True;19960801.0;1000.0;39
1937;20120320;49.8;;3;20120420;49.8;16.6;6;;;;1;;1.0;2;19780513.0;True;2;;;;;0.0;227.0;True;19960901.0;1600.0;11
1938;20120612;119.8;;4;20120811;119.8;29.95;11;;;;2;2.0;0.0;2;19780513.0;True;2;;;;;0.0;227.0;True;19960901.0;1600.0;11
1939;20120514;139.8;;5;20120614;139.8;27.96;10;;;;1;1.0;0.0;2;19780513.0;True;2;;;;;0.0;227.0;True;19960901.0;1600.0;11
1940;20120604;79.8;;4;20120803;79.8;19.95;6;;;;1;2.0;0.0;2;19780513.0;True;2;;;;;0.0;227.0;True;19960901.0;1600.0;11
1941;20121224;134.6;;4;20130124;134.6;33.65;2;;;;5;;0.0;2;19780513.0;True;2;;;;;0.0;227.0;True;19960901.0;1600.0;11
1942;20120514;179.8;;5;20120614;179.8;35.96;18;;;;2;;7.0;1;19590313.0;True;2;;;;;1.0;164.0;False;;5000.0;112
1943;20130510;189.8;;5;20130610;189.8;37.96;29;;;;6;1.0;1.0;1;19590313.0;True;2;;;;;1.0;164.0;False;;5000.0;112
1944;20130514;40.0;;2;20130614;40.0;20.0;25;;;;6;2.0;1.0;1;19590313.0;True;2;;;;;1.0;164.0;False;;5000.0;112
1945;20131107;169.9;;5;20131207;169.9;33.98;10;2.0;3.0;0.0;8;1.0;5.0;1;19590313.0;True;2;;;;;1.0;164.0;False;;5000.0;112
1946;20120626;149.7;;5;20120726;149.7;29.94;15;;;;2;1.0;5.0;1;19590313.0;True;2;;;;;1.0;164.0;False;;5000.0;112
1947;20120806;209.9;;5;20120906;209.9;41.98;12;;;;2;2.0;4.0;1;19590313.0;True;2;;;;;1.0;164.0;False;;5000.0;112
1948;20120915;269.8;;5;20121015;269.8;53.96;25;;;;2;3.0;5.0;1;19590313.0;True;2;;;;;1.0;164.0;False;;5000.0;112
1949;20130219;179.8;;5;20130320;179.8;35.96;112;;;;6;;2.0;1;19590313.0;True;2;;;;;1.0;164.0;False;;5000.0;112
1950;20131109;79.8;;5;20131209;79.8;15.96;35;2.0;3.0;0.0;9;1.0;5.0;1;19590313.0;True;2;;;;;1.0;164.0;False;;5000.0;112
1951;20121020;479.7;;5;20121120;479.7;95.94;21;;;;7;;18.0;2;19720421.0;True;1;;;;;2.0;25.0;True;20080101.0;5000.0;61
1952;20121224;76.8;;3;20130124;76.8;25.6;44;;;;7;1.0;18.0;2;19720421.0;True;1;;;;;2.0;25.0;True;20080101.0;5000.0;61
1953;20130108;129.8;;5;20130213;129.8;25.96;24;;;;7;2.0;18.0;2;19720421.0;True;1;;;;;2.0;25.0;True;20080101.0;5000.0;61
1954;20120217;187.0;;5;20120317;187.0;37.4;16;;;;2;4.0;0.0;2;19861027.0;True;1;;;;;3.0;12.0;True;20140101.0;912.0;22
1955;20120504;696.55;;5;20120604;696.55;139.31;4;;;;3;4.0;2.0;2;19861027.0;True;1;;;;;3.0;12.0;True;20140101.0;912.0;22
1956;20120820;381.5;;5;20120920;381.5;76.3;15;;;;6;2.0;1.0;2;19861027.0;True;1;;;;;3.0;12.0;True;20140101.0;912.0;22
1957;20131128;301.3;;5;20131228;301.3;60.26;22;0.0;2.0;1.0;9;;1.0;2;19861027.0;True;1;;;;;3.0;12.0;True;20140101.0;912.0;22
1958;20140212;229.0;;5;20140313;229.0;45.8;6;0.0;0.0;1.0;9;1.0;2.0;2;19861027.0;True;1;;;;;3.0;12.0;True;20140101.0;912.0;22
1959;20120203;49.8;;1;20120303;49.8;49.8;0;;;;3;3.0;0.0;1;19831121.0;True;1;;;;;2.0;67.0;True;20030301.0;950.0;57
1960;20120306;119.9;;3;20120406;119.9;39.97;34;;;;6;2.0;1.0;1;19831121.0;True;1;;;;;2.0;67.0;True;20030301.0;950.0;57
1961;20120306;369.8;;5;20120406;369.8;73.96;42;;;;6;2.0;1.0;1;19831121.0;True;1;;;;;2.0;67.0;True;20030301.0;950.0;57
1962;20120904;91.8;;2;20121004;91.8;45.9;12;;;;9;;8.0;1;19831121.0;True;1;;;;;2.0;67.0;True;20030301.0;950.0;57
1963;20121121;179.9;;5;20130107;179.9;35.98;57;;;;10;;8.0;1;19831121.0;True;1;;;;;2.0;67.0;True;20030301.0;950.0;57
1964;20130213;48.6;;1;20130314;48.6;48.6;6;;;;10;1.0;8.0;1;19831121.0;True;1;;;;;2.0;67.0;True;20030301.0;950.0;57
1965;20131113;100.0;;2;20131213;100.0;50.0;29;0.0;0.0;0.0;12;;10.0;1;19831121.0;True;1;;;;;2.0;67.0;True;20030301.0;950.0;57
1966;20120402;82.8;;5;20120502;82.8;16.56;-4;;;;1;;0.0;1;19331115.0;False;2;;;;;1.0;68.0;False;19940101.0;2800.0;16
1967;20120625;469.4;;5;20120725;469.4;93.88;7;;;;1;1.0;0.0;1;19331115.0;False;2;;;;;1.0;68.0;False;19940101.0;2800.0;16
1968;20121214;282.15;;5;20130114;282.15;56.43;16;;;;3;;0.0;1;19331115.0;False;2;;;;;1.0;68.0;False;19940101.0;2800.0;16
1969;20130524;425.1;;5;20130624;425.1;85.02;13;;;;4;;0.0;1;19331115.0;False;2;;;;;1.0;68.0;False;19940101.0;2800.0;16
1970;20120328;369.8;;5;20120527;369.8;73.96;20;;;;3;;0.0;2;19631112.0;True;1;;;;;1.0;67.0;True;20020301.0;800.0;60
1971;20130511;191.8;;5;20130611;191.8;38.36;60;0.0;0.0;0.0;4;1.0;0.0;2;19631112.0;True;1;;;;;1.0;67.0;True;20020301.0;800.0;60
1972;20130107;259.7;;5;20130213;259.7;51.94;4;0.0;0.0;0.0;4;;0.0;2;19631112.0;True;1;;;;;1.0;67.0;True;20020301.0;800.0;60
1973;20121015;188.8;;5;20121115;188.8;37.76;13;;;;5;1.0;10.0;1;19801117.0;True;1;;;;;2.0;23.0;True;20090601.0;1200.0;48
1974;20130207;34.7;;1;20130308;34.7;34.7;0;;;;6;1.0;9.0;1;19801117.0;True;1;;;;;2.0;23.0;True;20090601.0;1200.0;48
1975;20120512;199.9;;5;20120612;199.9;39.98;25;;;;3;1.0;12.0;1;19801117.0;True;1;;;;;2.0;23.0;True;20090601.0;1200.0;48
1976;20120827;195.5;;5;20120927;195.5;39.1;33;;;;4;1.0;11.0;1;19801117.0;True;1;;;;;2.0;23.0;True;20090601.0;1200.0;48
1977;20130606;439.8;;5;20130706;439.8;87.96;48;;;;8;;8.0;1;19801117.0;True;1;;;;;2.0;23.0;True;20090601.0;1200.0;48
1978;20120420;53.0;;1;20120520;53.0;53.0;-2;;;;2;;0.0;1;19810831.0;True;1;;;;;1.0;100.0;True;20041001.0;934.0;1
1979;20120811;189.7;;2;20120911;189.7;94.85;-6;;;;3;;0.0;1;19810831.0;True;1;;;;;1.0;100.0;True;20041001.0;934.0;1
1980;20120407;203.8;;2;20120507;203.8;101.9;0;;;;1;;0.0;2;19481117.0;True;2;;;;;1.0;67.0;True;20010201.0;3300.0;0
1981;20120828;313.4;;5;20120928;313.4;62.68;16;0.0;0.0;0.0;1;;0.0;2;19450527.0;True;1;;;;;2.0;69.0;True;19950301.0;880.0;16
1982;20121217;39.8;;2;20130117;39.8;19.9;-4;0.0;0.0;0.0;1;1.0;0.0;2;19450527.0;True;1;;;;;2.0;69.0;True;19950301.0;880.0;16
1983;20130128;24.8;;1;20130228;24.8;24.8;4;0.0;0.0;0.0;1;2.0;0.0;2;19450527.0;True;1;;;;;2.0;69.0;True;19950301.0;880.0;16
1984;20130218;36.8;;2;20130319;36.8;18.4;-11;0.0;0.0;0.0;3;1.0;0.0;2;19450527.0;True;1;;;;;2.0;69.0;True;19950301.0;880.0;16
1985;20120216;354.7;;5;20120316;354.7;70.94;23;;;;0;1.0;4.0;2;19560409.0;True;1;;;;;1.0;68.0;True;19860801.0;3500.0;24
1986;20121210;179.8;;5;20130110;179.8;35.96;9;0.0;0.0;0.0;2;;9.0;2;19560409.0;True;1;;;;;1.0;68.0;True;19860801.0;3500.0;24
1987;20120403;336.4;;5;20120503;336.4;67.28;7;;;;0;1.0;0.0;1;19880908.0;True;1;;;;;1.0;25.0;True;20090201.0;3000.0;7
1988;20120427;359.7;;5;20120527;359.7;71.94;-17;;;;1;1.0;0.0;1;19880908.0;True;1;;;;;1.0;25.0;True;20090201.0;3000.0;7
1989;20120808;197.3;;5;20120908;197.3;39.46;2;;;;1;2.0;0.0;1;19880908.0;True;1;;;;;1.0;25.0;True;20090201.0;3000.0;7
1990;20120207;139.7;;4;20120307;139.7;34.93;32;;;;4;1.0;0.0;2;19510304.0;False;1;;;;;3.0;68.0;True;20050201.0;2300.0;229
1991;20120330;211.7;;5;20120529;211.7;42.34;18;;;;5;3.0;0.0;2;19510304.0;False;1;;;;;3.0;68.0;True;20050201.0;2300.0;229
1992;20120211;65.9;;4;20120311;65.9;16.48;-4;;;;4;2.0;0.0;2;19510304.0;False;1;;;;;3.0;68.0;True;20050201.0;2300.0;229
1993;20120317;20.0;;1;20120417;20.0;20.0;10;;;;5;2.0;0.0;2;19510304.0;False;1;;;;;3.0;68.0;True;20050201.0;2300.0;229
1994;20131024;184.6;;5;20131124;184.6;36.92;229;0.0;1.0;1.0;9;;0.0;2;19510304.0;False;1;;;;;3.0;68.0;True;20050201.0;2300.0;229
1995;20120307;35.6;;1;20120407;35.6;35.6;10;;;;2;;10.0;1;19730611.0;False;2;;;;;3.0;179.0;True;20020701.0;1800.0;173
1996;20121002;119.8;;2;20121102;119.8;59.9;27;0.0;0.0;0.0;3;;10.0;1;19730611.0;False;2;;;;;3.0;179.0;True;20020701.0;1800.0;173
1997;20130803;79.8;;2;20130903;79.8;39.9;173;0.0;0.0;0.0;4;;11.0;1;19730611.0;False;2;;;;;3.0;179.0;True;20020701.0;1800.0;173
1998;20130817;159.91;;5;20130917;159.91;31.98;-4;0.0;0.0;0.0;3;1.0;0.0;1;19510129.0;True;1;;;;;1.0;67.0;False;19740101.0;2500.0;33
1999;20121103;229.7;;5;20121203;229.7;45.94;33;0.0;0.0;0.0;2;;0.0;1;19510129.0;True;1;;;;;1.0;67.0;False;19740101.0;2500.0;33
2000;20130521;271.8;;5;20130710;271.8;54.36;-30;1.0;2.0;0.0;3;;0.0;1;19510129.0;True;1;;;;;1.0;67.0;False;19740101.0;2500.0;33
2001;20131016;126.4;;5;20131116;126.4;25.28;-3;2.0;5.0;0.0;4;1.0;0.0;1;19510129.0;True;1;;;;;1.0;67.0;False;19740101.0;2500.0;33
2002;20131018;31.0;;1;20131118;31.0;31.0;-5;0.0;0.0;0.0;4;2.0;0.0;1;19510129.0;True;1;;;;;1.0;67.0;False;19740101.0;2500.0;33
2003;20121030;245.6;;5;20121130;245.6;49.12;3;0.0;0.0;0.0;1;;0.0;1;19500615.0;True;2;;;;;0.0;92.0;False;;622.0;3
2004;20130618;100.0;;4;20130718;100.0;25.0;-10;0.0;0.0;0.0;1;;0.0;1;19350604.0;True;2;;;;;2.0;68.0;False;19960301.0;1500.0;13
2005;20140312;284.7;;5;20140412;284.7;56.94;13;0.0;0.0;0.0;2;;0.0;1;19350604.0;True;2;;;;;2.0;68.0;False;19960301.0;1500.0;13
2006;20120512;839.6;;5;20120612;839.6;167.92;13;;;;1;;0.0;1;19480523.0;True;2;;;;;1.0;68.0;False;19970401.0;1997.0;13
2007;20120209;39.8;;2;20120309;39.8;19.9;-9;;;;0;2.0;0.0;1;19560119.0;True;2;;;;;2.0;67.0;True;20020301.0;4000.0;118
2008;20120411;219.9;;5;20120511;219.9;43.98;24;;;;2;1.0;0.0;1;19560119.0;True;2;;;;;2.0;67.0;True;20020301.0;4000.0;118
2009;20120505;404.6;;5;20120605;404.6;80.92;118;;;;3;1.0;0.0;1;19560119.0;True;2;;;;;2.0;67.0;True;20020301.0;4000.0;118
2010;20120801;89.8;;4;20120901;89.8;22.45;5;;;;3;2.0;1.0;1;19560119.0;True;2;;;;;2.0;67.0;True;20020301.0;4000.0;118
2011;20130527;179.9;;5;20130627;179.9;35.98;34;;;;6;;11.0;1;19560119.0;True;2;;;;;2.0;67.0;True;20020301.0;4000.0;118
2012;20130815;199.9;;5;20130915;199.9;39.98;17;;;;11;;0.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2013;20131001;105.0;;5;20131101;105.0;21.0;76;0.0;0.0;0.0;11;2.0;0.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2014;20140412;249.9;;5;20140512;249.9;49.98;25;0.0;1.0;0.0;13;1.0;2.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2015;20120208;38.8;;2;20120308;38.8;19.4;5;;;;0;4.0;0.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2016;20120505;54.7;;3;20120605;54.7;18.23;9;;;;3;2.0;1.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2017;20120516;178.7;;5;20120616;178.7;35.74;-2;;;;4;2.0;1.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2018;20120528;34.58;;2;20120628;34.58;17.29;-14;;;;5;2.0;1.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2019;20120810;57.7;;4;20120910;57.7;14.43;3;;;;7;1.0;0.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2020;20121010;76.8;;3;20121110;76.8;25.6;7;;;;7;2.0;0.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2021;20121217;67.58;;5;20130117;67.58;13.52;4;;;;9;1.0;0.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2022;20130817;119.9;;5;20130917;119.9;23.98;-1;;;;11;1.0;0.0;1;19540613.0;True;2;;;;;3.0;68.0;False;19990201.0;1200.0;76
2023;20111007;160.28;;3;20111107;160.28;53.43;47;0.0;0.0;0.0;3;1.0;15.0;1;19760213.0;False;4;0.0;0.0;;1.0;;66.0;False;;1501.0;47
2024;20110730;232.0;;3;20110830;232.0;77.33;33;0.0;0.0;0.0;2;1.0;14.0;1;19760213.0;False;4;0.0;0.0;;1.0;;66.0;False;;1501.0;47
2025;20110730;90.4;;1;20110830;90.4;90.4;23;0.0;0.0;0.0;2;1.0;14.0;1;19760213.0;False;4;0.0;0.0;;1.0;;66.0;False;;1501.0;47
2026;20120403;374.5;;5;20120503;374.5;74.9;5;;;;1;2.0;1.0;2;19800430.0;True;2;;;;;1.0;59.0;True;20110501.0;700.0;5
2027;20120321;154.6;;5;20120520;154.6;30.92;-11;;;;1;1.0;1.0;2;19800430.0;True;2;;;;;1.0;59.0;True;20110501.0;700.0;5
2028;20120518;513.0;;5;20120618;513.0;102.6;94;;;;2;;18.0;2;19550611.0;False;2;;;;;1.0;67.0;False;19860201.0;2000.0;94
2029;20120927;130.6;;5;20121027;130.6;26.12;7;;;;6;;9.0;2;19470418.0;True;1;;;;;2.0;67.0;True;19850701.0;1500.0;28
2030;20121204;199.8;;5;20130104;199.8;39.96;1;;;;6;1.0;8.0;2;19470418.0;True;1;;;;;2.0;67.0;True;19850701.0;1500.0;28
2031;20130124;43.8;;2;20130224;43.8;21.9;8;;;;6;3.0;7.0;2;19470418.0;True;1;;;;;2.0;67.0;True;19850701.0;1500.0;28
2032;20130124;154.7;;4;20130224;154.7;38.68;9;;;;6;3.0;7.0;2;19470418.0;True;1;;;;;2.0;67.0;True;19850701.0;1500.0;28
2033;20130408;169.8;;5;20130508;169.8;33.96;10;;;;8;2.0;6.0;2;19470418.0;True;1;;;;;2.0;67.0;True;19850701.0;1500.0;28
2034;20120307;155.7;;3;20120407;155.7;51.9;4;;;;1;1.0;4.0;2;19470418.0;True;1;;;;;2.0;67.0;True;19850701.0;1500.0;28
2035;20120411;384.7;;5;20120511;384.7;76.94;18;;;;1;3.0;5.0;2;19470418.0;True;1;;;;;2.0;67.0;True;19850701.0;1500.0;28
2036;20120411;109.8;;5;20120511;109.8;21.96;28;;;;1;3.0;5.0;2;19470418.0;True;1;;;;;2.0;67.0;True;19850701.0;1500.0;28
2037;20120509;39.0;;1;20120609;39.0;39.0;-1;;;;2;3.0;4.0;2;19470418.0;True;1;;;;;2.0;67.0;True;19850701.0;1500.0;28
2038;20120120;269.0;;5;20120220;269.0;53.8;21;;;;0;2.0;2.0;2;19580516.0;True;2;;;;;1.0;67.0;True;20110201.0;1500.0;42
2039;20120623;158.6;;5;20120723;158.6;31.72;42;;;;3;;11.0;2;19580516.0;True;2;;;;;1.0;67.0;True;20110201.0;1500.0;42
2040;20120409;134.9;;5;20120509;134.9;26.98;1;;;;1;1.0;0.0;1;19581215.0;True;2;;;;;3.0;67.0;True;19971101.0;1000.0;39
2041;20120803;169.8;;5;20120903;169.8;33.96;7;;;;2;1.0;1.0;1;19581215.0;True;2;;;;;3.0;67.0;True;19971101.0;1000.0;39
2042;20121207;299.6;;5;20130107;299.6;59.92;1;;;;3;1.0;2.0;1;19581215.0;True;2;;;;;3.0;67.0;True;19971101.0;1000.0;39
2043;20131028;139.8;;5;20131128;139.8;27.96;-13;1.0;2.0;0.0;5;;1.0;1;19581215.0;True;2;;;;;3.0;67.0;True;19971101.0;1000.0;39
2044;20140118;209.9;;5;20140218;209.9;41.98;-4;1.0;2.0;0.0;5;1.0;0.0;1;19581215.0;True;2;;;;;3.0;67.0;True;19971101.0;1000.0;39
2045;20120530;347.57;;5;20120630;347.57;69.51;9;;;;2;;37.0;1;19570703.0;True;2;;;;;1.0;63.0;False;;1800.0;40
2046;20120609;129.9;;5;20120709;129.9;25.98;0;;;;2;1.0;37.0;1;19570703.0;True;2;;;;;1.0;63.0;False;;1800.0;40
2047;20120726;61.6;;3;20120826;61.6;20.53;12;;;;2;2.0;28.0;1;19570703.0;True;2;;;;;1.0;63.0;False;;1800.0;40
2048;20121107;289.56;;5;20121207;289.56;57.91;1;;;;5;;13.0;1;19570703.0;True;2;;;;;1.0;63.0;False;;1800.0;40
2049;20130105;69.8;;4;20130205;69.8;17.45;3;;;;5;1.0;12.0;1;19570703.0;True;2;;;;;1.0;63.0;False;;1800.0;40
2050;20130521;289.6;;5;20130710;289.6;57.92;10;;;;7;;9.0;1;19570703.0;True;2;;;;;1.0;63.0;False;;1800.0;40
2051;20131007;251.1;;5;20131107;251.1;50.22;5;0.0;0.0;0.0;7;1.0;8.0;1;19570703.0;True;2;;;;;1.0;63.0;False;;1800.0;40
2052;20120524;159.8;;5;20120624;159.8;31.96;27;;;;2;;0.0;2;19551025.0;True;2;;;;;1.0;67.0;True;19900501.0;1500.0;27
2053;20120919;249.8;;4;20121019;249.8;62.45;2;0.0;0.0;0.0;1;;0.0;2;19550202.0;True;1;;;;;2.0;123.0;True;20000101.0;1200.0;12
2054;20121120;49.8;;2;20121220;49.8;24.9;4;0.0;1.0;0.0;1;1.0;0.0;2;19550202.0;True;1;;;;;2.0;123.0;True;20000101.0;1200.0;12
2055;20130220;175.8;;5;20130321;175.8;35.16;5;1.0;2.0;0.0;4;;0.0;2;19550202.0;True;1;;;;;2.0;123.0;True;20000101.0;1200.0;12
2056;20130719;136.8;;5;20130819;136.8;27.36;12;0.0;0.0;0.0;5;;0.0;2;19550202.0;True;1;;;;;2.0;123.0;True;20000101.0;1200.0;12
2057;20140529;159.9;;5;20140629;159.9;31.98;0;0.0;0.0;0.0;6;;0.0;2;19550202.0;True;1;;;;;2.0;123.0;True;20000101.0;1200.0;12
2058;20121222;34.8;;1;20130122;34.8;34.8;-1;;;;1;2.0;0.0;2;19550202.0;True;1;;;;;2.0;123.0;True;20000101.0;1200.0;12
2059;20120426;199.8;;5;20120526;199.8;39.96;39;;;;4;;22.0;1;19640828.0;True;2;;;;;3.0;64.0;True;20100601.0;1600.0;324
2060;20120808;229.6;;5;20120908;229.6;45.92;33;;;;4;1.0;22.0;1;19640828.0;True;2;;;;;3.0;64.0;True;20100601.0;1600.0;324
2061;20121215;309.2;;5;20130115;309.2;61.84;92;;;;5;1.0;21.0;1;19640828.0;True;2;;;;;3.0;64.0;True;20100601.0;1600.0;324
2062;20121224;84.8;;3;20130124;84.8;28.27;83;;;;5;2.0;21.0;1;19640828.0;True;2;;;;;3.0;64.0;True;20100601.0;1600.0;324
2063;20121227;399.8;;5;20130127;399.8;79.96;28;;;;5;3.0;21.0;1;19640828.0;True;2;;;;;3.0;64.0;True;20100601.0;1600.0;324
2064;20130820;427.6;;5;20130920;427.6;85.52;324;0.0;3.0;0.0;9;;26.0;1;19640828.0;True;2;;;;;3.0;64.0;True;20100601.0;1600.0;324
2065;20120809;243.6;;5;20120909;243.6;48.72;1;;;;1;;0.0;2;19350503.0;True;1;;;;;1.0;68.0;False;19850801.0;1800.0;3
2066;20121214;249.6;;5;20130114;249.6;49.92;3;0.0;0.0;0.0;2;;0.0;2;19350503.0;True;1;;;;;1.0;68.0;False;19850801.0;1800.0;3
2067;20130603;34.8;;1;20130703;34.8;34.8;-13;1.0;1.0;0.0;3;;0.0;2;19350503.0;True;1;;;;;1.0;68.0;False;19850801.0;1800.0;3
2068;20131014;199.8;;4;20131114;199.8;49.95;2;0.0;0.0;0.0;4;;0.0;2;19350503.0;True;1;;;;;1.0;68.0;False;19850801.0;1800.0;3
2069;20120620;523.5;;5;20120720;523.5;104.7;8;;;;2;;0.0;2;19600509.0;True;1;;;;;2.0;25.0;True;19980101.0;3000.0;26
2070;20121110;219.8;;4;20121210;219.8;54.95;13;0.0;0.0;1.0;2;2.0;0.0;2;19600509.0;True;1;;;;;2.0;25.0;True;19980101.0;3000.0;26
2071;20121110;308.6;;5;20121210;308.6;61.72;26;0.0;0.0;1.0;2;2.0;0.0;2;19600509.0;True;1;;;;;2.0;25.0;True;19980101.0;3000.0;26
2072;20121219;622.8;;3;20130119;622.8;207.6;-18;0.0;0.0;0.0;3;2.0;0.0;2;19600509.0;True;1;;;;;2.0;25.0;True;19980101.0;3000.0;26
2073;20130221;124.4;;1;20130322;124.4;124.4;-21;;;;4;2.0;0.0;2;19600509.0;True;1;;;;;2.0;25.0;True;19980101.0;3000.0;26
2074;20120218;229.8;;4;20120318;229.8;57.45;-2;;;;0;2.0;0.0;2;19430317.0;True;2;;;;;1.0;25.0;True;19780501.0;2000.0;22
2075;20121218;99.8;;2;20130118;99.8;49.9;22;0.0;0.0;0.0;3;;0.0;2;19430317.0;True;2;;;;;1.0;25.0;True;19780501.0;2000.0;22
2076;20130610;159.9;;5;20130710;159.9;31.98;29;0.0;1.0;0.0;2;1.0;9.0;1;19670117.0;True;2;;;;;1.0;63.0;True;20080801.0;1362.8;33
2077;20120508;165.88;;5;20120608;165.88;33.18;33;;;;1;;1.0;1;19670117.0;True;2;;;;;1.0;63.0;True;20080801.0;1362.8;33
