;faturado;valor_entrada;qtd_parcelas;valor_financiado;valor_parcela;mda;qtd_consultas_ate15dias;qtd_consultas_ate60dias;qtd_registros;qtd_contratos_quitados_cliente;qtd_contratos_abertos_cliente;media_atraso_cliente;sexo;idade;tel_fixo;estado_civil;dependentes;veiculo;veiculo_financiado;moradia;anos_residencia;ocupacao;telefone_comercial;anos_empresa;salario;mda_cliente
1938;119.8;;4;119.8;29.95;11;;;;2;2.0;0.0;2;39;True;2;;;;;0.0;227.0;True;21;1600.0;11
1939;139.8;;5;139.8;27.96;10;;;;1;1.0;0.0;2;39;True;2;;;;;0.0;227.0;True;21;1600.0;11
1940;79.8;;4;79.8;19.95;6;;;;1;2.0;0.0;2;39;True;2;;;;;0.0;227.0;True;21;1600.0;11
1941;134.6;;4;134.6;33.65;2;;;;5;;0.0;2;39;True;2;;;;;0.0;227.0;True;21;1600.0;11
1942;179.8;;5;179.8;35.96;18;;;;2;;7.0;1;58;True;2;;;;;1.0;164.0;False;0;5000.0;112
1943;189.8;;5;189.8;37.96;29;;;;6;1.0;1.0;1;58;True;2;;;;;1.0;164.0;False;0;5000.0;112
1944;40.0;;2;40.0;20.0;25;;;;6;2.0;1.0;1;58;True;2;;;;;1.0;164.0;False;0;5000.0;112
1945;169.9;;5;169.9;33.98;10;2.0;3.0;0.0;8;1.0;5.0;1;58;True;2;;;;;1.0;164.0;False;0;5000.0;112
1946;149.7;;5;149.7;29.94;15;;;;2;1.0;5.0;1;58;True;2;;;;;1.0;164.0;False;0;5000.0;112
1947;209.9;;5;209.9;41.98;12;;;;2;2.0;4.0;1;58;True;2;;;;;1.0;164.0;False;0;5000.0;112
1948;269.8;;5;269.8;53.96;25;;;;2;3.0;5.0;1;58;True;2;;;;;1.0;164.0;False;0;5000.0;112
1949;179.8;;5;179.8;35.96;112;;;;6;;2.0;1;58;True;2;;;;;1.0;164.0;False;0;5000.0;112
1950;79.8;;5;79.8;15.96;35;2.0;3.0;0.0;9;1.0;5.0;1;58;True;2;;;;;1.0;164.0;False;0;5000.0;112
1951;479.7;;5;479.7;95.94;21;;;;7;;18.0;2;45;True;1;;;;;2.0;25.0;True;9;5000.0;61
1952;76.8;;3;76.8;25.6;44;;;;7;1.0;18.0;2;45;True;1;;;;;2.0;25.0;True;9;5000.0;61
1953;129.8;;5;129.8;25.96;24;;;;7;2.0;18.0;2;45;True;1;;;;;2.0;25.0;True;9;5000.0;61
1954;187.0;;5;187.0;37.4;16;;;;2;4.0;0.0;2;31;True;1;;;;;3.0;12.0;True;3;912.0;22
1955;696.55;;5;696.55;139.31;4;;;;3;4.0;2.0;2;31;True;1;;;;;3.0;12.0;True;3;912.0;22
1956;381.5;;5;381.5;76.3;15;;;;6;2.0;1.0;2;31;True;1;;;;;3.0;12.0;True;3;912.0;22
1957;301.3;;5;301.3;60.26;22;0.0;2.0;1.0;9;;1.0;2;31;True;1;;;;;3.0;12.0;True;3;912.0;22
1958;229.0;;5;229.0;45.8;6;0.0;0.0;1.0;9;1.0;2.0;2;31;True;1;;;;;3.0;12.0;True;3;912.0;22
1959;49.8;;1;49.8;49.8;0;;;;3;3.0;0.0;1;34;True;1;;;;;2.0;67.0;True;14;950.0;57
1960;119.9;;3;119.9;39.97;34;;;;6;2.0;1.0;1;34;True;1;;;;;2.0;67.0;True;14;950.0;57
1961;369.8;;5;369.8;73.96;42;;;;6;2.0;1.0;1;34;True;1;;;;;2.0;67.0;True;14;950.0;57
1962;91.8;;2;91.8;45.9;12;;;;9;;8.0;1;34;True;1;;;;;2.0;67.0;True;14;950.0;57
1963;179.9;;5;179.9;35.98;57;;;;10;;8.0;1;34;True;1;;;;;2.0;67.0;True;14;950.0;57
1964;48.6;;1;48.6;48.6;6;;;;10;1.0;8.0;1;34;True;1;;;;;2.0;67.0;True;14;950.0;57
1965;100.0;;2;100.0;50.0;29;0.0;0.0;0.0;12;;10.0;1;34;True;1;;;;;2.0;67.0;True;14;950.0;57
1966;82.8;;5;82.8;16.56;-4;;;;1;;0.0;1;84;False;2;;;;;1.0;68.0;False;23;2800.0;16
1967;469.4;;5;469.4;93.88;7;;;;1;1.0;0.0;1;84;False;2;;;;;1.0;68.0;False;23;2800.0;16
1968;282.15;;5;282.15;56.43;16;;;;3;;0.0;1;84;False;2;;;;;1.0;68.0;False;23;2800.0;16
1969;425.1;;5;425.1;85.02;13;;;;4;;0.0;1;84;False;2;;;;;1.0;68.0;False;23;2800.0;16
1970;369.8;;5;369.8;73.96;20;;;;3;;0.0;2;54;True;1;;;;;1.0;67.0;True;15;800.0;60
1971;191.8;;5;191.8;38.36;60;0.0;0.0;0.0;4;1.0;0.0;2;54;True;1;;;;;1.0;67.0;True;15;800.0;60
1972;259.7;;5;259.7;51.94;4;0.0;0.0;0.0;4;;0.0;2;54;True;1;;;;;1.0;67.0;True;15;800.0;60
1973;188.8;;5;188.8;37.76;13;;;;5;1.0;10.0;1;37;True;1;;;;;2.0;23.0;True;8;1200.0;48
1974;34.7;;1;34.7;34.7;0;;;;6;1.0;9.0;1;37;True;1;;;;;2.0;23.0;True;8;1200.0;48
1975;199.9;;5;199.9;39.98;25;;;;3;1.0;12.0;1;37;True;1;;;;;2.0;23.0;True;8;1200.0;48
1976;195.5;;5;195.5;39.1;33;;;;4;1.0;11.0;1;37;True;1;;;;;2.0;23.0;True;8;1200.0;48
1977;439.8;;5;439.8;87.96;48;;;;8;;8.0;1;37;True;1;;;;;2.0;23.0;True;8;1200.0;48
1978;53.0;;1;53.0;53.0;-2;;;;2;;0.0;1;36;True;1;;;;;1.0;100.0;True;13;934.0;1
1979;189.7;;2;189.7;94.85;-6;;;;3;;0.0;1;36;True;1;;;;;1.0;100.0;True;13;934.0;1
1980;203.8;;2;203.8;101.9;0;;;;1;;0.0;2;69;True;2;;;;;1.0;67.0;True;16;3300.0;0
1981;313.4;;5;313.4;62.68;16;0.0;0.0;0.0;1;;0.0;2;72;True;1;;;;;2.0;69.0;True;22;880.0;16
1982;39.8;;2;39.8;19.9;-4;0.0;0.0;0.0;1;1.0;0.0;2;72;True;1;;;;;2.0;69.0;True;22;880.0;16
1983;24.8;;1;24.8;24.8;4;0.0;0.0;0.0;1;2.0;0.0;2;72;True;1;;;;;2.0;69.0;True;22;880.0;16
1984;36.8;;2;36.8;18.4;-11;0.0;0.0;0.0;3;1.0;0.0;2;72;True;1;;;;;2.0;69.0;True;22;880.0;16
1985;354.7;;5;354.7;70.94;23;;;;0;1.0;4.0;2;61;True;1;;;;;1.0;68.0;True;31;3500.0;24
1986;179.8;;5;179.8;35.96;9;0.0;0.0;0.0;2;;9.0;2;61;True;1;;;;;1.0;68.0;True;31;3500.0;24
1987;336.4;;5;336.4;67.28;7;;;;0;1.0;0.0;1;29;True;1;;;;;1.0;25.0;True;8;3000.0;7
1988;359.7;;5;359.7;71.94;-17;;;;1;1.0;0.0;1;29;True;1;;;;;1.0;25.0;True;8;3000.0;7
1989;197.3;;5;197.3;39.46;2;;;;1;2.0;0.0;1;29;True;1;;;;;1.0;25.0;True;8;3000.0;7
1990;139.7;;4;139.7;34.93;32;;;;4;1.0;0.0;2;66;False;1;;;;;3.0;68.0;True;12;2300.0;229
1991;211.7;;5;211.7;42.34;18;;;;5;3.0;0.0;2;66;False;1;;;;;3.0;68.0;True;12;2300.0;229
1992;65.9;;4;65.9;16.48;-4;;;;4;2.0;0.0;2;66;False;1;;;;;3.0;68.0;True;12;2300.0;229
1993;20.0;;1;20.0;20.0;10;;;;5;2.0;0.0;2;66;False;1;;;;;3.0;68.0;True;12;2300.0;229
1994;184.6;;5;184.6;36.92;229;0.0;1.0;1.0;9;;0.0;2;66;False;1;;;;;3.0;68.0;True;12;2300.0;229
1995;35.6;;1;35.6;35.6;10;;;;2;;10.0;1;44;False;2;;;;;3.0;179.0;True;15;1800.0;173
1996;119.8;;2;119.8;59.9;27;0.0;0.0;0.0;3;;10.0;1;44;False;2;;;;;3.0;179.0;True;15;1800.0;173
1997;79.8;;2;79.8;39.9;173;0.0;0.0;0.0;4;;11.0;1;44;False;2;;;;;3.0;179.0;True;15;1800.0;173
1998;159.91;;5;159.91;31.98;-4;0.0;0.0;0.0;3;1.0;0.0;1;66;True;1;;;;;1.0;67.0;False;43;2500.0;33
1999;229.7;;5;229.7;45.94;33;0.0;0.0;0.0;2;;0.0;1;66;True;1;;;;;1.0;67.0;False;43;2500.0;33
2000;271.8;;5;271.8;54.36;-30;1.0;2.0;0.0;3;;0.0;1;66;True;1;;;;;1.0;67.0;False;43;2500.0;33
2001;126.4;;5;126.4;25.28;-3;2.0;5.0;0.0;4;1.0;0.0;1;66;True;1;;;;;1.0;67.0;False;43;2500.0;33
2002;31.0;;1;31.0;31.0;-5;0.0;0.0;0.0;4;2.0;0.0;1;66;True;1;;;;;1.0;67.0;False;43;2500.0;33
2003;245.6;;5;245.6;49.12;3;0.0;0.0;0.0;1;;0.0;1;67;True;2;;;;;0.0;92.0;False;0;622.0;3
2004;100.0;;4;100.0;25.0;-10;0.0;0.0;0.0;1;;0.0;1;82;True;2;;;;;2.0;68.0;False;21;1500.0;13
2005;284.7;;5;284.7;56.94;13;0.0;0.0;0.0;2;;0.0;1;82;True;2;;;;;2.0;68.0;False;21;1500.0;13
2006;839.6;;5;839.6;167.92;13;;;;1;;0.0;1;69;True;2;;;;;1.0;68.0;False;20;1997.0;13
2007;39.8;;2;39.8;19.9;-9;;;;0;2.0;0.0;1;61;True;2;;;;;2.0;67.0;True;15;4000.0;118
2008;219.9;;5;219.9;43.98;24;;;;2;1.0;0.0;1;61;True;2;;;;;2.0;67.0;True;15;4000.0;118
2009;404.6;;5;404.6;80.92;118;;;;3;1.0;0.0;1;61;True;2;;;;;2.0;67.0;True;15;4000.0;118
2010;89.8;;4;89.8;22.45;5;;;;3;2.0;1.0;1;61;True;2;;;;;2.0;67.0;True;15;4000.0;118
2011;179.9;;5;179.9;35.98;34;;;;6;;11.0;1;61;True;2;;;;;2.0;67.0;True;15;4000.0;118
2012;199.9;;5;199.9;39.98;17;;;;11;;0.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2013;105.0;;5;105.0;21.0;76;0.0;0.0;0.0;11;2.0;0.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2014;249.9;;5;249.9;49.98;25;0.0;1.0;0.0;13;1.0;2.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2015;38.8;;2;38.8;19.4;5;;;;0;4.0;0.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2016;54.7;;3;54.7;18.23;9;;;;3;2.0;1.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2017;178.7;;5;178.7;35.74;-2;;;;4;2.0;1.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2018;34.58;;2;34.58;17.29;-14;;;;5;2.0;1.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2019;57.7;;4;57.7;14.43;3;;;;7;1.0;0.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2020;76.8;;3;76.8;25.6;7;;;;7;2.0;0.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2021;67.58;;5;67.58;13.52;4;;;;9;1.0;0.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2022;119.9;;5;119.9;23.98;-1;;;;11;1.0;0.0;1;63;True;2;;;;;3.0;68.0;False;18;1200.0;76
2023;160.28;;3;160.28;53.43;47;0.0;0.0;0.0;3;1.0;15.0;1;41;False;4;0.0;0.0;;1.0;;66.0;False;0;1501.0;47
2024;232.0;;3;232.0;77.33;33;0.0;0.0;0.0;2;1.0;14.0;1;41;False;4;0.0;0.0;;1.0;;66.0;False;0;1501.0;47
2025;90.4;;1;90.4;90.4;23;0.0;0.0;0.0;2;1.0;14.0;1;41;False;4;0.0;0.0;;1.0;;66.0;False;0;1501.0;47
2026;374.5;;5;374.5;74.9;5;;;;1;2.0;1.0;2;37;True;2;;;;;1.0;59.0;True;6;700.0;5
2027;154.6;;5;154.6;30.92;-11;;;;1;1.0;1.0;2;37;True;2;;;;;1.0;59.0;True;6;700.0;5
2028;513.0;;5;513.0;102.6;94;;;;2;;18.0;2;62;False;2;;;;;1.0;67.0;False;31;2000.0;94
2029;130.6;;5;130.6;26.12;7;;;;6;;9.0;2;70;True;1;;;;;2.0;67.0;True;32;1500.0;28
2030;199.8;;5;199.8;39.96;1;;;;6;1.0;8.0;2;70;True;1;;;;;2.0;67.0;True;32;1500.0;28
2031;43.8;;2;43.8;21.9;8;;;;6;3.0;7.0;2;70;True;1;;;;;2.0;67.0;True;32;1500.0;28
2032;154.7;;4;154.7;38.68;9;;;;6;3.0;7.0;2;70;True;1;;;;;2.0;67.0;True;32;1500.0;28
2033;169.8;;5;169.8;33.96;10;;;;8;2.0;6.0;2;70;True;1;;;;;2.0;67.0;True;32;1500.0;28
2034;155.7;;3;155.7;51.9;4;;;;1;1.0;4.0;2;70;True;1;;;;;2.0;67.0;True;32;1500.0;28
2035;384.7;;5;384.7;76.94;18;;;;1;3.0;5.0;2;70;True;1;;;;;2.0;67.0;True;32;1500.0;28
2036;109.8;;5;109.8;21.96;28;;;;1;3.0;5.0;2;70;True;1;;;;;2.0;67.0;True;32;1500.0;28
2037;39.0;;1;39.0;39.0;-1;;;;2;3.0;4.0;2;70;True;1;;;;;2.0;67.0;True;32;1500.0;28
2038;269.0;;5;269.0;53.8;21;;;;0;2.0;2.0;2;59;True;2;;;;;1.0;67.0;True;6;1500.0;42
2039;158.6;;5;158.6;31.72;42;;;;3;;11.0;2;59;True;2;;;;;1.0;67.0;True;6;1500.0;42
2040;134.9;;5;134.9;26.98;1;;;;1;1.0;0.0;1;59;True;2;;;;;3.0;67.0;True;20;1000.0;39
2041;169.8;;5;169.8;33.96;7;;;;2;1.0;1.0;1;59;True;2;;;;;3.0;67.0;True;20;1000.0;39
2042;299.6;;5;299.6;59.92;1;;;;3;1.0;2.0;1;59;True;2;;;;;3.0;67.0;True;20;1000.0;39
2043;139.8;;5;139.8;27.96;-13;1.0;2.0;0.0;5;;1.0;1;59;True;2;;;;;3.0;67.0;True;20;1000.0;39
2044;209.9;;5;209.9;41.98;-4;1.0;2.0;0.0;5;1.0;0.0;1;59;True;2;;;;;3.0;67.0;True;20;1000.0;39
2045;347.57;;5;347.57;69.51;9;;;;2;;37.0;1;60;True;2;;;;;1.0;63.0;False;0;1800.0;40
2046;129.9;;5;129.9;25.98;0;;;;2;1.0;37.0;1;60;True;2;;;;;1.0;63.0;False;0;1800.0;40
2047;61.6;;3;61.6;20.53;12;;;;2;2.0;28.0;1;60;True;2;;;;;1.0;63.0;False;0;1800.0;40
2048;289.56;;5;289.56;57.91;1;;;;5;;13.0;1;60;True;2;;;;;1.0;63.0;False;0;1800.0;40
2049;69.8;;4;69.8;17.45;3;;;;5;1.0;12.0;1;60;True;2;;;;;1.0;63.0;False;0;1800.0;40
2050;289.6;;5;289.6;57.92;10;;;;7;;9.0;1;60;True;2;;;;;1.0;63.0;False;0;1800.0;40
2051;251.1;;5;251.1;50.22;5;0.0;0.0;0.0;7;1.0;8.0;1;60;True;2;;;;;1.0;63.0;False;0;1800.0;40
2052;159.8;;5;159.8;31.96;27;;;;2;;0.0;2;62;True;2;;;;;1.0;67.0;True;27;1500.0;27
2053;249.8;;4;249.8;62.45;2;0.0;0.0;0.0;1;;0.0;2;62;True;1;;;;;2.0;123.0;True;17;1200.0;12
2054;49.8;;2;49.8;24.9;4;0.0;1.0;0.0;1;1.0;0.0;2;62;True;1;;;;;2.0;123.0;True;17;1200.0;12
2055;175.8;;5;175.8;35.16;5;1.0;2.0;0.0;4;;0.0;2;62;True;1;;;;;2.0;123.0;True;17;1200.0;12
2056;136.8;;5;136.8;27.36;12;0.0;0.0;0.0;5;;0.0;2;62;True;1;;;;;2.0;123.0;True;17;1200.0;12
2057;159.9;;5;159.9;31.98;0;0.0;0.0;0.0;6;;0.0;2;62;True;1;;;;;2.0;123.0;True;17;1200.0;12
2058;34.8;;1;34.8;34.8;-1;;;;1;2.0;0.0;2;62;True;1;;;;;2.0;123.0;True;17;1200.0;12
2059;199.8;;5;199.8;39.96;39;;;;4;;22.0;1;53;True;2;;;;;3.0;64.0;True;7;1600.0;324
2060;229.6;;5;229.6;45.92;33;;;;4;1.0;22.0;1;53;True;2;;;;;3.0;64.0;True;7;1600.0;324
2061;309.2;;5;309.2;61.84;92;;;;5;1.0;21.0;1;53;True;2;;;;;3.0;64.0;True;7;1600.0;324
2062;84.8;;3;84.8;28.27;83;;;;5;2.0;21.0;1;53;True;2;;;;;3.0;64.0;True;7;1600.0;324
2063;399.8;;5;399.8;79.96;28;;;;5;3.0;21.0;1;53;True;2;;;;;3.0;64.0;True;7;1600.0;324
2064;427.6;;5;427.6;85.52;324;0.0;3.0;0.0;9;;26.0;1;53;True;2;;;;;3.0;64.0;True;7;1600.0;324
2065;243.6;;5;243.6;48.72;1;;;;1;;0.0;2;82;True;1;;;;;1.0;68.0;False;32;1800.0;3
2066;249.6;;5;249.6;49.92;3;0.0;0.0;0.0;2;;0.0;2;82;True;1;;;;;1.0;68.0;False;32;1800.0;3
2067;34.8;;1;34.8;34.8;-13;1.0;1.0;0.0;3;;0.0;2;82;True;1;;;;;1.0;68.0;False;32;1800.0;3
2068;199.8;;4;199.8;49.95;2;0.0;0.0;0.0;4;;0.0;2;82;True;1;;;;;1.0;68.0;False;32;1800.0;3
2069;523.5;;5;523.5;104.7;8;;;;2;;0.0;2;57;True;1;;;;;2.0;25.0;True;19;3000.0;26
2070;219.8;;4;219.8;54.95;13;0.0;0.0;1.0;2;2.0;0.0;2;57;True;1;;;;;2.0;25.0;True;19;3000.0;26
2071;308.6;;5;308.6;61.72;26;0.0;0.0;1.0;2;2.0;0.0;2;57;True;1;;;;;2.0;25.0;True;19;3000.0;26
2072;622.8;;3;622.8;207.6;-18;0.0;0.0;0.0;3;2.0;0.0;2;57;True;1;;;;;2.0;25.0;True;19;3000.0;26
2073;124.4;;1;124.4;124.4;-21;;;;4;2.0;0.0;2;57;True;1;;;;;2.0;25.0;True;19;3000.0;26
2074;229.8;;4;229.8;57.45;-2;;;;0;2.0;0.0;2;74;True;2;;;;;1.0;25.0;True;39;2000.0;22
2075;99.8;;2;99.8;49.9;22;0.0;0.0;0.0;3;;0.0;2;74;True;2;;;;;1.0;25.0;True;39;2000.0;22
2076;159.9;;5;159.9;31.98;29;0.0;1.0;0.0;2;1.0;9.0;1;50;True;2;;;;;1.0;63.0;True;9;1362.8;33
2077;165.88;;5;165.88;33.18;33;;;;1;;1.0;1;50;True;2;;;;;1.0;63.0;True;9;1362.8;33
2078;59.8;;3;59.8;19.93;-1;0.0;1.0;0.0;2;;9.0;1;50;True;2;;;;;1.0;63.0;True;9;1362.8;33
2079;159.8;;4;159.8;39.95;-3;;;;4;1.0;0.0;2;61;True;2;;;;;2.0;64.0;True;27;900.0;5
2080;168.6;;5;168.6;33.72;3;;;;4;2.0;0.0;2;61;True;2;;;;;2.0;64.0;True;27;900.0;5
2081;139.4;;3;139.4;46.47;-1;;;;7;;0.0;2;61;True;2;;;;;2.0;64.0;True;27;900.0;5
2082;229.8;;5;229.8;45.96;-2;;;;8;;0.0;2;61;True;2;;;;;2.0;64.0;True;27;900.0;5
2083;238.8;;5;238.8;47.76;0;;;;8;1.0;0.0;2;61;True;2;;;;;2.0;64.0;True;27;900.0;5
2084;242.5;;5;242.5;48.5;5;;;;3;1.0;0.0;2;61;True;2;;;;;2.0;64.0;True;27;900.0;5
2085;114.8;;2;114.8;57.4;-7;1.0;1.0;0.0;10;;0.0;2;61;True;2;;;;;2.0;64.0;True;27;900.0;5
2086;218.8;;5;218.8;43.76;1;;;;0;1.0;4.0;2;52;True;1;;;;;1.0;178.0;True;27;1500.0;10
2087;297.41;;5;297.41;59.48;1;;;;0;2.0;4.0;2;52;True;1;;;;;1.0;178.0;True;27;1500.0;10
2088;29.8;;1;29.8;29.8;-14;;;;1;2.0;2.0;2;52;True;1;;;;;1.0;178.0;True;27;1500.0;10
2089;184.8;;5;184.8;36.96;10;;;;4;;1.0;2;52;True;1;;;;;1.0;178.0;True;27;1500.0;10
2090;95.38;;3;95.38;31.79;-13;;;;4;1.0;1.0;2;52;True;1;;;;;1.0;178.0;True;27;1500.0;10
2091;313.7;;5;313.7;62.74;51;;;;2;;12.0;2;72;True;1;;;;;3.0;64.0;True;27;1200.0;100
2092;279.6;;4;279.6;69.9;100;;;;2;1.0;12.0;2;72;True;1;;;;;3.0;64.0;True;27;1200.0;100
2093;99.8;;4;99.8;24.95;13;;;;2;2.0;11.0;2;72;True;1;;;;;3.0;64.0;True;27;1200.0;100
2094;279.8;;5;279.8;55.96;34;;;;5;;27.0;2;72;True;1;;;;;3.0;64.0;True;27;1200.0;100
2095;59.7;;2;59.7;29.85;35;0.0;0.0;0.0;5;1.0;27.0;2;72;True;1;;;;;3.0;64.0;True;27;1200.0;100
2096;249.6;;5;249.6;49.92;-2;0.0;0.0;0.0;7;;29.0;2;72;True;1;;;;;3.0;64.0;True;27;1200.0;100
2097;108.6;;2;108.6;54.3;-1;;;;2;;0.0;2;56;True;2;;;;;1.0;114.0;True;10;1600.0;2
2098;425.8;;2;425.8;212.9;2;;;;3;;0.0;2;56;True;2;;;;;1.0;114.0;True;10;1600.0;2
2099;179.9;;3;179.9;59.97;-1;;;;1;;0.0;2;51;True;2;;;;;1.0;72.0;True;0;1000.0;-1
2100;156.6;;5;156.6;31.32;-3;;;;1;;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2101;169.9;;3;169.9;56.63;-6;;;;1;1.0;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2102;194.6;;5;194.6;38.92;6;;;;3;;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2103;214.8;;5;214.8;42.96;2;0.0;1.0;0.0;3;1.0;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2104;248.5;;5;248.5;49.7;2;;;;3;2.0;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2105;68.6;;2;68.6;34.3;-4;;;;4;3.0;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2106;149.8;;2;149.8;74.9;0;;;;4;3.0;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2107;159.9;;2;159.9;79.95;13;;;;8;1.0;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2108;229.8;;3;229.8;76.6;1;;;;8;1.0;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2109;43.9;;1;43.9;43.9;-19;0.0;0.0;0.0;10;;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2110;284.6;;3;284.6;94.87;-2;0.0;0.0;0.0;10;1.0;0.0;1;57;True;2;;;;;1.0;67.0;True;27;1000.0;13
2111;249.9;;5;249.9;49.98;2;1.0;1.0;0.0;1;;0.0;2;82;True;2;;;;;1.0;68.0;True;0;2000.0;8
2112;237.7;;5;237.7;47.54;-3;1.0;3.0;0.0;1;1.0;0.0;2;82;True;2;;;;;1.0;68.0;True;0;2000.0;8
2113;119.5;;2;119.5;59.75;-8;0.0;0.0;0.0;27;;0.0;2;64;True;4;0.0;0.0;;1.0;;54.0;True;17;1850.0;51
2114;49.5;;1;49.5;49.5;-10;0.0;0.0;0.0;28;;0.0;2;64;True;4;0.0;0.0;;1.0;;54.0;True;17;1850.0;51
2115;63.9;;1;63.9;63.9;-23;0.0;0.0;0.0;29;;0.0;2;64;True;4;0.0;0.0;;1.0;;54.0;True;17;1850.0;51
2116;230.67;;3;230.67;76.89;3;0.0;1.0;0.0;2;;0.0;2;82;True;2;;;;;;68.0;False;0;1500.0;3
2117;208.7;;5;208.7;41.74;726;;;;7;1.0;8.0;2;58;True;2;;;;;2.0;103.0;False;0;1400.0;726
2118;134.4;;5;134.4;26.88;-5;;;;8;1.0;7.0;2;58;True;2;;;;;2.0;103.0;False;0;1400.0;726
2119;186.7;;5;186.7;37.34;704;;;;8;2.0;7.0;2;58;True;2;;;;;2.0;103.0;False;0;1400.0;726
2120;289.8;;5;289.8;57.96;707;;;;9;2.0;0.0;2;58;True;2;;;;;2.0;103.0;False;0;1400.0;726
2121;119.9;;5;119.9;23.98;5;0.0;1.0;0.0;1;;0.0;2;63;True;2;;;;;1.0;76.0;True;14;1600.0;5
2122;43.8;;2;43.8;21.9;-4;;;;0;1.0;0.0;2;59;True;1;;;;;2.0;114.0;True;16;575.0;15
2123;159.8;;5;159.8;31.96;2;;;;2;;0.0;2;59;True;1;;;;;2.0;114.0;True;16;575.0;15
2124;138.8;;5;138.8;27.76;15;1.0;1.0;0.0;2;1.0;0.0;2;59;True;1;;;;;2.0;114.0;True;16;575.0;15
2125;39.8;;2;39.8;19.9;-5;;;;4;;1.0;2;59;True;1;;;;;2.0;114.0;True;16;575.0;15
2126;33.9;;2;33.9;16.95;0;0.0;3.0;0.0;5;;0.0;2;59;True;1;;;;;2.0;114.0;True;16;575.0;15
2127;269.6;;5;269.6;53.92;40;0.0;0.0;0.0;3;;13.0;2;56;True;2;;;;;2.0;67.0;True;18;1000.0;40
2128;118.8;;5;118.8;23.76;24;0.0;0.0;0.0;4;;13.0;2;56;True;2;;;;;2.0;67.0;True;18;1000.0;40
2129;144.9;;5;144.9;28.98;18;;;;1;;9.0;2;53;True;2;;;;;1.0;64.0;True;18;2000.0;18
2130;229.8;;5;229.8;45.96;10;0.0;0.0;0.0;1;1.0;1.0;2;53;True;2;;;;;1.0;64.0;True;18;2000.0;18
2131;139.6;;3;139.6;46.53;1;0.0;0.0;0.0;3;;5.0;2;53;True;2;;;;;1.0;64.0;True;18;2000.0;18
2132;164.8;;5;164.8;32.96;43;;;;4;2.0;17.0;2;54;True;1;;;;;3.0;25.0;True;27;1500.0;63
2133;53.8;;3;53.8;17.93;-3;;;;5;2.0;17.0;2;54;True;1;;;;;3.0;25.0;True;27;1500.0;63
2134;632.3;;5;632.3;126.46;34;;;;6;2.0;13.0;2;54;True;1;;;;;3.0;25.0;True;27;1500.0;63
2135;119.8;;5;119.8;23.96;63;;;;7;2.0;12.0;2;54;True;1;;;;;3.0;25.0;True;27;1500.0;63
2136;201.8;;5;201.8;40.36;-4;;;;10;;16.0;2;54;True;1;;;;;3.0;25.0;True;27;1500.0;63
2137;529.7;;5;529.7;105.94;15;;;;10;1.0;16.0;2;54;True;1;;;;;3.0;25.0;True;27;1500.0;63
2138;359.4;;5;359.4;71.88;3;0.0;0.0;1.0;11;1.0;13.0;2;54;True;1;;;;;3.0;25.0;True;27;1500.0;63
2139;29.8;;1;29.8;29.8;1;0.0;0.0;1.0;12;1.0;13.0;2;54;True;1;;;;;3.0;25.0;True;27;1500.0;63
2140;229.8;;5;229.8;45.96;50;0.0;0.0;1.0;13;1.0;12.0;2;54;True;1;;;;;3.0;25.0;True;27;1500.0;63
2141;317.6;;5;317.6;63.52;9;;;;4;;3.0;1;53;True;1;;;;;3.0;8.0;True;30;900.0;54
2142;434.4;;5;434.4;86.88;35;;;;4;1.0;3.0;1;53;True;1;;;;;3.0;8.0;True;30;900.0;54
2143;164.6;;5;164.6;32.92;6;;;;5;1.0;5.0;1;53;True;1;;;;;3.0;8.0;True;30;900.0;54
2144;149.84;;5;149.84;29.97;54;;;;7;;5.0;1;53;True;1;;;;;3.0;8.0;True;30;900.0;54
2145;344.66;;5;344.66;68.93;21;0.0;0.0;0.0;7;1.0;7.0;1;53;True;1;;;;;3.0;8.0;True;30;900.0;54
2146;139.8;;4;139.8;34.95;33;0.0;0.0;0.0;8;1.0;6.0;1;53;True;1;;;;;3.0;8.0;True;30;900.0;54
